("NGC 1327","-","51.175","-25.66666667","219.36594597","-55.7809406","R","For","","","","","eF, vS, 3 vF st close (no neb)","9999","");
("NGC 6797","-","292.225","-25.66666667","13.22149791","-19.14995752","R","Sgr","","","","","neb with *9 att f; nonexistent?","9999","");
("IC 1553","Gx","8.175","-25.58333333","52.08687684","-85.5275943","M","Scl","","1","14","p","vF, vmE 10deg","6700","");
("NGC 1306","Gx","50.25","-25.51666667","218.811542","-56.57040122","C","For","","1.4","","","vF, vS, gbM, *10.5 f 4'","6700","");
("NGC 1459","Gx","56.75","-25.51666667","220.83252724","-50.82763283","R","For","","","14","p","eF, pS, gbM","6700","");
("NGC 6638","Gb","277.725","-25.5","7.89064934","-7.14707064","S","Sgr","","5","9.2","","glob. cl. , B, S, R, rr","3080","");
("NGC 6924","Gx","308.3","-25.5","18.72466353","-32.7775306","R","Cap","","","14","p","vF, pS, R, sbMN","6700","");
("NGC 7016","Gx","316.85","-25.5","21.37262307","-40.19492456","R","Cap","","","15","p","vF, eS, R, bMN, 1st of 3","6700","");
("NGC 7017","Gx","316.875","-25.5","21.38025544","-40.21672329","R","Cap","","","15","p","eF, vS, R, bMN, 2nd of 3","6700","");
("NGC 2566","Gx","124.675","-25.48333333","245.52797898","5.87584504","S","Pup","","3.1","15","p","vF, cL, er, vS neb or neb *11 with *12 close","6700","");
("IC 4315","Gx","205","-25.46666667","316.52686702","36.11979944","C","Hya","","1.6","","","wisp 1'.3 l","6700","");
("NGC 7018","Gx","316.9","-25.46666667","21.43006804","-40.22990894","R","Cap","","","14","p","vF, vS, vlE, glbM, 3 of 3","6700","");
("NGC 823","Gx","31.825","-25.45","211.578076","-72.92979133","R","For","","","14","p","vF, vF D* inv","6700","");
("IC 1782","Gx","31.825","-25.45","211.578076","-72.92979133","C","For","","2.2","","","vF, D* in neb; = 823","6700","");
("NGC 6465","U","268.225","-25.4","3.8650683","0.43165808","DD","Sgr","","","","","only 2 F D st","9999","");
("NGC 7157","Gx","329.2","-25.38333333","25.30900354","-51.002696","R","PsA","","","14","p","vF, vS, R, sbMN, B D* p 8s","6700","");
("NGC 7294","Gx","338.05","-25.38333333","28.13620751","-58.83184386","R","PsA","","","14","p","vF, vS, R","6700","");
("IC 1558","Gx","8.95","-25.36666667","58.73189983","-86.07631578","C","Scl","","3.4","","","E 160deg , * n, perhaps spir","6700","");
("IC 2311","Gx","124.7","-25.36666667","245.44319633","5.95956611","C","Pup","","2.2","","","pB, vS, R, lbM, 6' n of 2566","6700","");
("IC 5225","U","337.875","-25.36666667","28.10946707","-58.67345773","D","PsA","","","","","eeF, pS, R, bet 2 st","9999","");
("NGC 7115","Gx","325.9","-25.35","24.33987438","-48.08773495","R","PsA","","","14","p","vF, pS, mE 90deg , com, 2 st inv","6700","");
("IC 411","Gx","80.075","-25.33333333","227.79856393","-30.43929838","M","Lep","","0.5","15","p","vF, vS, R, 2 others in field","6700","");
("IC 4270","Gx","202.7","-25.33333333","314.03829269","36.68807689","M","Hya","","0.8","14","p","bM, mag 14","6700","");
("IC 1899","U","47.95","-25.31666667","217.69555959","-58.56979233","D","For","","","","","eeF, S, R, 2 F st sp in line","9999","");
("NGC 3313","Gx","159.375","-25.31666667","268.38435588","28.4246912","R","Hya","","","13","p","eF, pS, iR, gbMN, *15 s 3","6700","");
("NGC 253","Gx","11.9","-25.28333333","97.70428593","-87.96414948","S","Scl","","25.1","7.1","","!! vvB, vvL, vmE 54deg , gbM","6700","");
("NGC 6936","U","308.975","-25.28333333","19.18517374","-33.29691129","DD","Cap","","","","","vF, vS, R, slbM","9999","");
("IC 1895","Gx","47.4","-25.25","217.38342564","-59.04480028","C","For","","1.8","","","eeF, pS, 2 st close p","6700","");
("NGC 3369","Gx","161.675","-25.25","270.33795172","29.61263661","R","Hya","","","15","p","eF, vS, R","6700","");
("IC 4350","Gx","209.3","-25.25","321.20574244","35.2773225","C","Hya","","1.9","","","eeF, eS, F* close s","6700","");
("NGC 3393","Gx","162.075","-25.16666667","270.64136777","29.87439724","R","Hya","","","13","p","F, S, R, psbM, 2 st 10 f","6700","");
("NGC 6644","Pl","278.15","-25.13333333","8.39467323","-7.32604162","S","Sgr","","0.1","12","p","PN , stellar","3560","");
("IC 1576","Gx","11.05","-25.1","83.83270767","-87.40131655","M","Scl","","0.6","15","p","vF, vS, cE 135deg , bet 2 st","6700","");
("IC 4605","Nb","247.55","-25.1","353.10889826","15.80727901","S","Sco","","30","","","*7 in eF, vL neb","3570","");
("IC 408","U","79.475","-25.08333333","227.32832424","-30.8792649","D","Lep","","","","","vF, pS, E, *8.5 south 5'","9999","");
("IC 1578","Gx","11.125","-25.06666667","85.47360063","-87.41622278","M","Scl","","0.6","14","p","vF, vS, vmE","6700","");
("IC 2121","Gx","79.925","-25.06666667","227.45573975","-30.48632808","C","Lep","","2.1","","","eef, S, R, v diffic, *7 p 14s , 3'.6 s","6700","");
("IC 1768","Gx","30.2","-25.03333333","209.16556518","-74.29787072","C","For","","1.9","","","eeF, pS, R, 3 st 9 sf, v diffic","6700","");
("NGC 6544","Gb","271.825","-25","5.8310731","-2.19631118","S","Sgr","","8.9","8.3","","cF, pL, iR, r","3080","");
("NGC 24","Gx","2.475","-24.96666667","43.65578059","-80.42646229","S","Scl","","5.5","11.5","","vF, cL, mE, gbM","6700","");
("NGC 2362","C+N","109.7","-24.95","238.18665028","-5.52245837","S","CMa","","8","4.1","","Cl, pL, Ri (30 CMa)","3600","");
("NGC 1367","-","53.675","-24.93333333","218.9278114","-53.41838001","R","For","","","","","vF; = 1371","9999","");
("NGC 1371","Gx","53.75","-24.93333333","218.95260755","-53.35199757","S","For","","5.4","11","p","pB, pL, vlE, psbM","6700","");
("NGC 6432","U","266.85","-24.88333333","3.67030693","1.76520842","DD","Sgr","","","","","only 4 st 12-13","9999","");
("NGC 6533","-","271.275","-24.88333333","5.68982633","-1.70397942","R","Sgr","","","","","eL, eiF, st f","9999","");
("NGC 6626","Gb","276.125","-24.86666667","7.79597689","-5.56951719","S","Sgr","","11.2","6.9","","!, glob. cl. , vB, L, R, geCM, rrr, st 14...16; =","3080","");
("NGC 7284","Gx","337.15","-24.85","28.82373344","-57.92708507","R","Aqr","","","13","p","cF, cS, lE, r","6700","");
("NGC 7285","Gx","337.175","-24.85","28.83259101","-57.94927773","R","Aqr","","","13","p","neb* at pos 60deg , dist 40, from 7284","6700","");
("NGC 2263","Gx","99.6","-24.81666667","234.05071965","-13.72805174","R","CMa","","","13","p","pF, lE, bet 2 vS st, pslbM","6700","");
("NGC 2891","Gx","141.7","-24.81666667","254.77712679","18.37490835","R","Pyx","","","14","p","F, S, R, bM","6700","");
("NGC 6907","Gx","306.275","-24.81666667","18.84113459","-30.82393241","S","Cap","","3.4","11.3","","cF, cL, vlE, vglbM, r, 3 st p","6700","");
("NGC 6908","-","306.3","-24.8","18.86776313","-30.84036193","R","Cap","","","","","eF, vS, lE, 6907 p","9999","");
("NGC 922","Gx","36.275","-24.78333333","211.84868523","-68.84694729","S","For","","1.9","12.2","","cF, pL, R, gpmbM","6700","");
("NGC 6284","Gb","256.125","-24.76666667","358.3483355","9.93432615","S","Oph","","5.6","9","","glob. cl. , B, L, R, CM, rrr, st 16...","3080","");
("NGC 2448","-","116.15","-24.68333333","240.76607105","-0.25875446","R","Pup","","","","","Cl of 18 or 20 st 11...13","9999","");
("NGC 7252","Gx","335.175","-24.68333333","28.42603228","-56.13907175","S","Aqr","","2.2","12.1","","F, S, R, er","6700","");
("NGC 2717","Gx","134.25","-24.66666667","250.05874773","13.35401832","R","Pyx","","","14","p","pF, S, R, vgpmbM","6700","");
("IC 5226","U","337.925","-24.66666667","29.44401765","-58.57699062","D","Aqr","","","","","eeF, pL, R","9999","");
("NGC 6506","-","269.95","-24.65","5.29930542","-0.54229755","R","Sgr","","","","","Cl, Ri, eL, vlC","9999","");
("NGC 7167","Gx","330.125","-24.63333333","26.77764369","-51.65315805","R","Aqr","","","13","p","F, pS, R, vglbM, *10 f","6700","");
("NGC 1904","Gb","81.125","-24.55","227.28401122","-29.28998189","S","Lep","","8.7","8","","glob. cl. , pL, eRi, eC, rrr; = M79","3080","");
("NGC 1385","Gx","54.375","-24.5","218.46091092","-52.70187623","S","For","","3","11.2","","pB, pS, R, gpmbM","6700","");
("IC 4603","Nb","246.4","-24.46666667","352.88733077","17.00978723","S","Oph","","20","","","eF, vL, dif, st inv","3570","");
("NGC 3383","Gx","161.825","-24.45","269.98074444","30.36284143","R","Hya","","","13","p","F, pL, iR, glbM","6700","");
("IC 1271","U","271.375","-24.45","6.11245009","-1.5714233","DD","Sgr","","","","","eF, vL, B* inv, part of 6523","9999","");
("NGC 5085","Gx","200.075","-24.43333333","311.27257592","37.97054029","S","Hya","","3.4","12","p","F, L, R, vglbM","6700","");
("NGC 7019","Gx","316.6","-24.41666667","22.65592673","-39.68803351","C","Cap","","0.7","","","vF, vS, R, sbMN","6700","");
("NGC 7498","Gx","347.45","-24.41666667","33.97937152","-66.9973277","R","Aqr","","","15","p","vF, S, iR","6700","");
("NGC 6523","Nb","270.95","-24.38333333","5.98093065","-1.20139901","S","Sgr","","90","5.8","","!!! vB, eL, eiF, with L Cl; = M8","3570","");
("NGC 7494","Gx","347.225","-24.36666667","33.99261696","-66.78646262","R","Aqr","","","15","p","eF, vS, stellar","6700","");
("IC 1561","Gx","9.625","-24.33333333","76.02638161","-85.96288537","M","Cet","","1.3","14","p","E 105deg , * n","6700","");
("NGC 6530","OC","271.2","-24.33333333","6.1362484","-1.37534387","S","Sgr","","15","4.6","","Cl, B, L, pRi, f M8","3600","");
("IC 2594","Gx","159.025","-24.31666667","267.44304733","29.07264545","C","Hya","","2.2","","","eF, pS, R, bet 2 wide D st","6700","");
("IC 1582","Gx","11.575","-24.3","100.39662949","-86.94421402","M","Cet","","1.2","15","p","eF, eS, E 45deg , sbM *","6700","");
("NGC 2482","OC","118.725","-24.3","241.6261387","1.9544719","S","Pup","","12","7.3","","Cl, L, cRi, vlC","3600","");
("IC 1562","Gx","9.65","-24.28333333","76.75635485","-85.94376737","C","Cet","","2.1","","","S, R, psbM","6700","");
("IC 4280","U","203.125","-24.21666667","314.78690644","37.70802094","D","Hya","","","","","eF, pS, R, * nf, vF* n","9999","");
("NGC 2784","Gx","138.075","-24.16666667","251.96217197","16.3533111","S","Hya","","5.1","10.1","","B, L, mE 64deg , gmbM","6700","");
("IC 1601","U","13.9","-24.15","140.64239969","-86.87756345","D","Cet","","","","","vF, vS, lE 105deg","9999","");
("IC 1290","U","279.625","-24.11666667","9.9148674","-8.07567664","DD","Sgr","","","","","Cl of half dozen st 12...","9999","");
("NGC 2352","-","108.4","-24.1","236.88324984","-6.18586041","R","CMa","","","","","Cl, pRi, pC","9999","");
("NGC 5898","Gx","229.55","-24.1","340.96839656","27.72705269","S","Lib","","1.7","11.5","","F, S, R, gbM","6700","");
("NGC 6559","Nb","272.5","-24.1","6.91660382","-2.29825522","S","Sgr","","8","","","vF, vL, lE, **  inv","3570","");
("NGC 5903","Gx","229.65","-24.06666667","341.07343349","27.6987831","S","Lib","","2","11.5","","cF, S, R, gpmbM","6700","");
("IC 2589","U","158.025","-24.05","266.41453651","28.76793765","D","Hya","","","","","eeF, eS, v diffic, *13 sf, *9 p 1'","9999","");
("NGC 4970","Gx","196.875","-24.03333333","307.63201523","38.69178756","R","Hya","","","14","p","vF, pL, iF","6700","");
("IC 4196","Gx","196.9","-24.01666667","307.66289001","38.70657154","C","Hya","","2","","","eeF, eS, R, *11 p 4'; 2nd of 3; = 4970","6700","");
("NGC 5042","Gx","198.875","-23.98333333","309.96535936","38.5595809","S","Hya","","4.2","13","p","F, L, R, vgvlbM, *9 p","6700","");
("IC 4685","Nb","272.325","-23.98333333","6.94169148","-2.10197829","S","Sgr","","10","","","*7.5 in L, dif neb","3570","");
("NGC 3335","Gx","159.9","-23.93333333","267.95359004","29.83883225","R","Hya","","","14","p","vF, S, iR, gbM","6700","");
("IC 625","U","159.125","-23.91666667","267.26909345","29.4538294","D","Hya","","","","","eF, pL, E 110deg , dif","9999","");
("IC 4180","Gx","196.725","-23.91666667","307.46853473","38.81884404","C","Hya","","1.5","","","eeF, eS, R, 1st of 3","6700","");
("NGC 6401","Gb","264.65","-23.91666667","3.44332132","3.97809071","S","Oph","","5.6","9.5","","pB, pL, R, *12 f inv","3080","");
("NGC 6656","Gb","279.1","-23.9","9.89664875","-7.54973441","S","Sgr","","24","5.1","","!!, glob. cl. , vB, vL, R, vRi, vmC, st 11...15; M","3080","");
("NGC 724","-","28.45","-23.86666667","203.33601284","-75.56589743","R","For","","","","","vF, pL, R, gbM, S* ssp; = 723","9999","");
("NGC 2447","OC","116.15","-23.86666667","240.05871039","0.14939736","S","Pup","","22","6.2","","Cl, L, pRi, lC, st 8...13; = M93","3600","");
("IC 4678","U","272","-23.86666667","6.8999469","-1.78555451","D","Sgr","","","","","B, S, E","9999","");
("NGC 5260","Gx","205.1","-23.85","317.11245845","37.66982601","S","Hya","","1.9","13","p","eF, pL, 3 st f in a line","6700","");
("IC 1275","Nb","272.5","-23.83333333","7.15042061","-2.16970984","S","Sgr","","10","","","2 st 8 & 8.5 in pL neb","3570","");
("IC 229","U","36.85","-23.81666667","209.58862715","-68.12420947","D","Cet","","","","","neb, 10m","9999","");
("NGC 1886","Gx","80.45","-23.81666667","226.25953815","-29.63830321","C","Lep","","2.6","","","vF, pL, E 240deg , *9 p 11s , 0'.9 s","6700","");
("NGC 3331","Gx","159.75","-23.81666667","267.74726047","29.8588119","DD","Hya","","","14","p","vF, S, vlE 0deg","6700","");
("NGC 686","Gx","27.25","-23.8","201.74627542","-76.59705836","R","For","","","13","p","vF, vS, R, gbM, er, 2 st nr","6700","");
("IC 4197","Gx","197.025","-23.8","307.83177289","38.91317483","C","Hya","","1.7","","","eeF, eS, R, 3rd of 3, *8 f 37s","6700","");
("NGC 7520","-","348.425","-23.8","36.06084093","-67.72574893","R","Aqr","","","","","F, pS, bet 2 st; nonexistent?","9999","");
("NGC 723","Gx","28.475","-23.76666667","202.97810422","-75.51553188","R","Cet","","","13","p","pF, vS, R, vgbM","6700","");
("NGC 6325","Gb","259.5","-23.76666667","0.97421544","8.00072544","S","Oph","","4.3","10.7","","pF, L, R, rr","3080","");
("NGC 6369","Pl","262.325","-23.76666667","2.42096184","5.85088589","S","Oph","","1.1","13","p","!! ring , pB, S, R","3560","");
("IC 2627","Gx","167.475","-23.73333333","274.84343386","33.54116025","S","Crt","","2.7","12","","eF, L, R, stell N","6700","");
("IC 1274","Nb","272.375","-23.73333333","7.18283979","-2.02127049","S","Sgr","","9","","","3 st 8.5 to 9m in pL neb","3570","");
("IC 1952","Gx","53.35","-23.71666667","216.82648313","-53.42602763","C","Eri","","2.4","","","cF, S, vmE 140deg , * 1' sf","6700","");
("NGC 3597","Gx","168.65","-23.71666667","275.99088704","34.03917395","R","Crt","","","13","p","vF, pS, R, bM","6700","");
("NGC 7247","Gx","334.45","-23.71666667","29.82875167","-55.27465558","R","Aqr","","","13","p","pF, vS, R, lbM, B D* p 13s","6700","");
("NGC 4968","Gx","196.775","-23.68333333","307.55045465","39.04792183","R","Hya","","","14","p","F, pL, R, glbM","6700","");
("NGC 7359","U","341.2","-23.68333333","32.68703798","-61.27086848","DD","Aqr","","","","","pF, vS, pmE, bMN","9999","");
("NGC 2139","Gx","90.275","-23.66666667","229.51896645","-21.13949576","S","Lep","","2.2","11.7","","F, S; = IC 2154","6700","");
("IC 2154","Gx","90.275","-23.66666667","229.51896645","-21.13949576","C","Lep","","3.3","","","pF, pS, R, * nf, 2 st np; = 2139","6700","");
("IC 4538","Gx","230.3","-23.65","341.89255605","27.66955572","C","Lib","","2.6","","","eeF, vL","6700","");
("NGC 230","Gx","10.6","-23.63333333","92.15094609","-85.95284355","R","Cet","","","15","p","eF, eS, R, bMN","6700","");
("NGC 2815","Gx","139.075","-23.63333333","252.1676807","17.39331945","S","Hya","","3.5","13","p","F, S, lE, gbM","6700","");
("NGC 2772","Gx","136.925","-23.61666667","250.81725863","15.90787577","R","Pyx","","","15","p","eF, lE, lbM","6700","");
("NGC 6526","Nb","270.65","-23.58333333","6.54244015","-0.56901156","S","Sgr","","40","","","F, L, cE","3570","");
("NGC 232","Gx","10.675","-23.56666667","93.4577047","-85.92813635","R","Cet","","","14","p","eF, S, R, bMN","6700","");
("IC 1587","Gx","12.2","-23.56666667","113.28928734","-86.38892002","M","Cet","","0.8","15","p","eF, eS, alm R","6700","");
("NGC 235","Gx","10.7","-23.55","93.85299869","-85.92434878","R","Cet","","","14","p","eF, S, R, bMN","6700","");
("IC 1588","U","12.75","-23.55","121.32424895","-86.42038166","D","Cet","","","","","vF, vS, cE 155deg","9999","");
("IC 2138","Gx","83.575","-23.55","227.04448792","-26.84854864","M","Lep","","1","14","p","eF, S, 2 st inv 0'.5 apart, *7 p","6700","");
("IC 1573","U","10.55","-23.53333333","92.28803188","-85.84328217","D","Cet","","","","","eF, eS, mE 60deg","9999","");
("IC 1600","Gx","13.75","-23.51666667","135.68948788","-86.299847","M","Cet","","0.7","15","p","vF, vS, cE 95deg","6700","");
("IC 1599","Gx","13.625","-23.48333333","133.84829907","-86.28999978","M","Cet","","0.8","15","p","vF, vS, cE 100deg","6700","");
("NGC 6642","Gb","277.975","-23.48333333","9.80717893","-6.44203593","S","Sgr","","4.5","8.8","","glob. cl. , pB, pL, iR, gpmbM rrr, st 16","3080","");
("NGC 2271","Gx","100.7","-23.46666667","233.20830119","-12.25962799","R","CMa","","","14","p","pF, S, R, gbM, am st","6700","");
("IC 5290","Gx","348.225","-23.46666667","36.79139375","-67.46659875","C","Aqr","","1.8","","","vF, S, stell N","6700","");
("IC 4604","Nb","246.4","-23.43333333","353.69921317","17.6933531","S","Oph","","60","","","rho Oph in eL neb","3570","");
("IC 4684","Nb","272.275","-23.41666667","7.41590796","-1.787995","S","Sgr","","3","","","S neb or neb*","3570","");
("NGC 4993","Gx","197.425","-23.4","308.34726582","39.27964854","R","Hya","","","14","p","vF, vS","6700","");
("IC 4681","U","272.075","-23.4","7.34158368","-1.61933777","D","Sgr","","","","","S neb or neb*","9999","");
("NGC 4994","Gx","197.45","-23.38333333","308.37876271","39.29413896","C","Hya","","","","","pF, cS, R, slbM, am st; = 4993","6700","");
("NGC 167","Gx","8.825","-23.36666667","77.92351381","-84.76011918","R","Cet","","","13","p","vF, pS, iR","6700","");
("NGC 878","Gx","34.45","-23.36666667","206.80907215","-70.13958958","R","Cet","","","15","p","eF, vS, R","6700","");
("IC 2137","U","83.575","-23.33333333","226.81598598","-26.77537388","D","Lep","","","","","eF, vS, R, *8 f 10s , 1979 nr","9999","");
("NGC 6546","OC","271.8","-23.33333333","7.27724363","-1.36628327","S","Sgr","","13","8","","Cl, vL, vRi","3600","");
("NGC 808","Gx","31","-23.31666667","203.85826645","-73.16932151","V","Cet","","1.6","","","vF, pS, vlE","6700","");
("NGC 1979","Gx","83.45","-23.31666667","226.75488415","-26.87774636","R","Lep","","","13","p","vF, vS, stellar; = IC 2137","6700","");
("NGC 344","Gx","15.4","-23.26666667","154.24707741","-85.50636776","C","Cet","","0.9","","","eF, vS, iR, sbMN (*?)","6700","");
("NGC 3513","Gx","165.95","-23.25","273.09206437","33.31054266","S","Crt","","2.8","12","p","vF, vL, mE","6700","");
("NGC 343","SS","15.2","-23.23333333","151.97598543","-85.56674594","R","Cet","","","","","eF, vS, iR, sbMN (*?)","2900","");
("NGC 3355","-","160.875","-23.2","268.34524757","30.94440663","R","Hya","","","","","neb, no description","9999","");
("NGC 6629","Pl","276.425","-23.2","9.40880372","-5.04615252","S","Sgr","","0.3","12","p","plan or glob. cl. , pB, eeS, R","3560","");
("NGC 45","Gx","3.525","-23.18333333","55.91814295","-80.67931806","AA","Cet","","8.1","10.4","","eF, L, vgvlbM, *9 cont s","6700","");
("NGC 874","U","34.025","-23.18333333","205.97136051","-70.46565197","DD","Cet","","","","","no neby; = D*?","9999","");
("IC 2152","Gx","89.475","-23.18333333","228.74850735","-21.64727353","C","Lep","","1.9","","","pB, pS, R, sev B st f","6700","");
("NGC 7099","Gb","325.1","-23.18333333","27.1770753","-46.84337893","S","Cap","","11","7.5","","!, glob. cl. , B, L, lE, gpmbM, st 12...16; = M30","3080","");
("NGC 2865","Gx","140.875","-23.16666667","252.95691876","18.93746215","S","Hya","","2","11.4","","B, S, R, gbM","6700","");
("NGC 3955","Gx","178.5","-23.16666667","286.15395458","37.82659637","S","Crt","","3.2","11.9","","cF, S, E 170deg +/- , lbs","6700","");
("NGC 4462","Gx","187.325","-23.16666667","296.34090765","39.42159978","S","Crv","","3.7","12","p","pB, pS, E 130deg , sbM","6700","");
("IC 2130","Gx","82.95","-23.15","226.40438564","-27.25385837","C","Lep","","2.2","","","eF, pL, R, *7.5 nf","6700","");
("NGC 7035","Gx","317.7","-23.13333333","24.63263325","-40.2936933","C","Cap","","1.2","","","eF, S, iR","6700","");
("NGC 892","Gx","35.175","-23.11666667","206.63256909","-69.43067806","R","Cet","","","","","eF, eS, E?, neb?","6700","");
("IC 2970","TS","178.3","-23.11666667","285.91272384","37.82283676","X","Crt","","","","","pB, S, R, 3955 f","2900","");
("NGC 3511","Gx","165.85","-23.08333333","272.89928649","33.41205762","S","Crt","","5.4","12","p","vF, vL, mE","6700","");
("IC 2129","U","82.825","-23.06666667","226.27243232","-27.33393454","D","Lep","","","","","eeF, pS, R, *7 ssf","9999","");
("IC 1892","Gx","47.1","-23.05","213.10914769","-58.81860851","C","Eri","","1.9","","","vF, L, nr 1230","6700","");
("NGC 1395","Gx","54.625","-23.03333333","216.22118215","-52.12119346","S","Eri","","3.2","11","p","B, pS, E, psmbM","6700","");
("NGC 6514","C+N","270.575","-23.03333333","6.98682754","-0.23768926","S","Sgr","","29","6.3","","!!! vB, vL, trifid, D* inv; = M20","3600","");
("NGC 1438","Gx","56.35","-23.01666667","216.86117513","-50.58465447","V","Eri","","2.6","","","eF, mE, N, *10 f 1'","6700","");
("NGC 1230","Gx","47.075","-23","213.00442804","-58.82812402","R","Eri","","","15","p","*12 in eF neb","6700","");
("NGC 6093","Gb","244.25","-22.98333333","352.66093283","19.4649512","S","Sco","","8.9","7.2","","!! glob. cl. , vB, L, vmbM (var*), rrr, st 14; = M","3080","");
("NGC 1229","Gx","47.05","-22.96666667","212.93078279","-58.84184687","S","Eri","","1.9","14","p","eF, eS, R, gbM, f of 2","6700","");
("NGC 2613","Gx","128.35","-22.96666667","245.3573122","10.06312089","S","Pyx","","7.2","10.4","","cB, L, vmE 110deg","6700","");
("NGC 7220","Gx","332.875","-22.96666667","30.45614951","-53.68694215","R","Aqr","","","15","p","eF, vS, vlE, gbM, *10 n 3'","6700","");
("NGC 7719","Gx","354.5","-22.96666667","42.94392253","-72.87274102","R","Aqr","","","","","eF, vS, R","6700","");
("NGC 66","Gx","4.8","-22.95","60.95503561","-81.59032008","R","Cet","","","14","p","eF, pS, E 225deg , *9 n 1', f of 2","6700","");
("IC 5178","Gx","333.125","-22.95","30.58460486","-53.90491398","C","Aqr","","1.4","","","eF, vS, 7220 p 63s","6700","");
("NGC 667","Gx","26.275","-22.93333333","196.82764195","-77.14994856","R","Cet","","","","","eF, S, R, *10 np 100","6700","");
("NGC 1228","Gx","47.05","-22.91666667","212.83740752","-58.82900043","R","Eri","","","14","p","eF, eS, R, gbM, p of 2","6700","");
("NGC 7471","-","345.975","-22.91666667","36.78434902","-65.32656639","R","Aqr","","","","","eF, vS, lE 85deg , sbM, 3 st 10 p 20s","9999","");
("NGC 65","Gx","4.775","-22.9","61.16344396","-81.54453653","R","Cet","","","15","p","eF, vS, R, gbM, p of 2","6700","");
("NGC 7349","U","340.375","-22.9","33.85927597","-60.34298109","D","Aqr","","","","","eF, vS, E 175deg , biN, bn","9999","");
("NGC 7522","-","348.45","-22.9","38.36160202","-67.51755242","R","Aqr","","","","","eF, vS, iR, *10 nff 3'; nonexistent?","9999","");
("IC 3927","Gx","194.55","-22.88333333","304.96404727","39.96173281","C","Hya","","1.4","","","vF, vS, *10 np, *7 s 10'","6700","");
("IC 5088","Gx","317.35","-22.88333333","24.82327224","-39.91287521","C","Cap","","1.8","","","eF, vS, diffic","6700","");
("NGC 1187","Gx","45.65","-22.86666667","212.0866757","-60.06201289","S","Eri","","5","11","p","pF, cL, pmE, gbM *16, r","6700","");
("NGC 2223","Gx","96.15","-22.83333333","230.86701252","-15.82969518","S","CMa","","3.3","11.4","","F, pL, R, vglbM, 2 st inv","6700","");
("NGC 3081","Gx","149.875","-22.83333333","259.02384932","25.03023171","S","Hya","","2.2","12","p","vF, cS, lbM, triangle S st np; = IC 2529","6700","");
("IC 2529","Gx","149.875","-22.83333333","259.02384932","25.03023171","C","Hya","","2.3","","","eeF, eS, eF* att; = 3081","6700","");
("IC 4600","U","244.575","-22.78333333","353.03153288","19.37837775","D","Sco","","","","","eF, eS, R","9999","");
("NGC 555","Gx","21.8","-22.75","186.50382352","-80.79055181","R","Cet","","","15","p","eF, S, iR, 2nd of 3","6700","");
("NGC 1401","Gx","54.85","-22.73333333","215.84008925","-51.84212891","S","Eri","","2.8","13","p","vF, vS, R","6700","");
("NGC 554","Gx","21.8","-22.71666667","186.32415343","-80.77373639","R","Cet","","","15","p","eF, vS, E, 1st of 3, *11 f","6700","");
("NGC 1416","Gx","55.25","-22.71666667","215.97323139","-51.48215723","S","Eri","","1.5","14","p","eF, S, R, *8.6 n 2'","6700","");
("NGC 556","U","21.8","-22.7","186.23456203","-80.76529533","DD","Cet","","","","","eF, vS, R, 3rd of 3","9999","");
("NGC 6287","Gb","256.3","-22.7","0.14434007","11.019641","S","Oph","","5.1","9.2","","glob. cl. , cB, L, R, gmpCM, rrr, st 16","3080","");
("NGC 6717","Gb","283.775","-22.7","12.87726224","-10.89943275","S","Sgr","","3.9","","","F, S, rr, Cl + neb","3080","");
("IC 4802","U","283.775","-22.7","12.87726224","-10.89943275","D","Sgr","","","","","neb *13, 15 nf 6717","9999","");
("NGC 276","Gx","13.025","-22.68333333","124.90169809","-85.55254965","R","Cet","","","14","p","eF, pS, E 265deg , *8 nf is a close D*","6700","");
("IC 1591","Gx","13.025","-22.68333333","124.90169809","-85.55254965","C","Cet","","1.3","","","vF, vS, cE 95deg , bM; = 276","6700","");
("NGC 7341","Gx","339.8","-22.68333333","34.00062177","-59.77467041","R","Aqr","","","13","p","pF, pS, E, lbM","6700","");
("NGC 578","Gx","22.625","-22.66666667","188.32121234","-80.08689075","S","Cet","","4.8","10.9","","B, L, pmE, gpmbM","6700","");
("NGC 144","Gx","7.85","-22.65","76.43194164","-83.62151823","R","Cet","","","14","p","eF, pS, R, 3rd of 3 and brightest","6700","");
("IC 4732","Pl","278.475","-22.65","10.7644778","-6.47724371","S","Sgr","","0.1","13","p","PN , stellar","3560","");
("IC 4596","Gx","244.025","-22.63333333","352.7861977","19.85431232","C","Sco","","1.9","","","F, S, mE 40deg , mbMN, prob spir","6700","");
("NGC 142","Gx","7.825","-22.61666667","76.49299271","-83.58155248","R","Cet","","","14","p","eF, S, lE, 1st of 3 and faintest","6700","");
("NGC 168","Gx","9.175","-22.6","85.70352857","-84.37237419","R","Cet","","","14","p","eF, S, E 30deg , *10 nf 3'","6700","");
("NGC 172","Gx","9.325","-22.6","86.86673583","-84.45206028","V","Cet","","2.6","","","eF, S, E, *13 close sp","6700","");
("NGC 143","Gx","7.85","-22.56666667","76.95181099","-83.56170479","R","Cet","","","15","p","eF, S, mE, 2nd of 3","6700","");
("NGC 177","Gx","9.375","-22.56666667","87.45543111","-84.45053363","R","Cet","","","13","p","eF, S, E 175deg","6700","");
